product_name,category,price,merchant_info,product_details,date_and_country_pf_review,review,review_title,reviewer_name,rating_elements,product_url
PlayStation VR2 (PSVR2),Video Games,549.0,Amazon.com,"Package Dimensions 17 x 10.25 x 7.5 inches
Item Weight 5.14 pounds
ASIN B0C1QJ6VHY
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.3
302 ratings
4.3 out of 5 stars
Best Sellers Rank #1,048 in Video Games (See Top 100 in Video Games)
#3 in PlayStation VR Headsets
Date First Available May 1, 2023
Manufacturer Sony
Language English
Country of Origin China","Reviewed in the United States on June 2, 2023","Note: just like the few people here my vr headset’s seal of the box was also broken. Nothing was missing though. I found out others had the same issue and it was because sony repackaged the PS VR2 bundle with a Horizon VR code. So instead of manufacturing more PS VR2s, they took the already existing ones made, broke open the seal, insert the code, and close it back up without resealing it.

Now that’s out of the way the setup is wayyyy easier than the first PSVR. Instead of having a clunky box you gotta wire, everything is plugged in with one cord to the PS5. To me the setup was seamless. It ask you to do the following things on the screen. Having a confirm button built into the headset was a nice touch, instead of having to press confirm off a ps5 controller. Once once everything was said and done it was a breeze. The fact that there is a physical adjustment knob to change the distance between your eyes is a game changing compared to the software adjustment from the psvr1 and oculus quest 2. Played some RE8 VR and it looks amazing! Here’s hoping they have more games coming out.

One annoying thing is there is no official pc support. I understand this is a Sony product and their best interest is to make people buy their games off of their store, but for a niche entertainment medium like VR, the industry won’t survive in the long round unless they group up together with PC VR and Oculus Quest.",Seal was broken. But there’s a reason why,Victor V,4.0 out of 5 stars,https://www.amazon.com/PlayStation-VR2-PSVR2-5/dp/B0C1QJ6VHY/ref=sr_1_38?qid=1695514595&s=electronics&sr=1-38&th=1
PlayStation VR2 (PSVR2),Video Games,549.0,Amazon.com,"Package Dimensions 17 x 10.25 x 7.5 inches
Item Weight 5.14 pounds
ASIN B0C1QJ6VHY
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.3
302 ratings
4.3 out of 5 stars
Best Sellers Rank #1,048 in Video Games (See Top 100 in Video Games)
#3 in PlayStation VR Headsets
Date First Available May 1, 2023
Manufacturer Sony
Language English
Country of Origin China","Reviewed in the United States on September 1, 2023","Honestly, the general VR2 in-game environment is pretty awesome.

Likes: VERY immersive.

Dislikes: weak game library for the PSVR2. It's like Sony built the best car in the world, then started working on the fuel source much later.

The most fun: Pavlov is awesome.",Great Hardware...,Bryan NAAGA,4.0 out of 5 stars,https://www.amazon.com/PlayStation-VR2-PSVR2-5/dp/B0C1QJ6VHY/ref=sr_1_38?qid=1695514595&s=electronics&sr=1-38&th=1
PlayStation VR2 (PSVR2),Video Games,549.0,Amazon.com,"Package Dimensions 17 x 10.25 x 7.5 inches
Item Weight 5.14 pounds
ASIN B0C1QJ6VHY
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.3
302 ratings
4.3 out of 5 stars
Best Sellers Rank #1,048 in Video Games (See Top 100 in Video Games)
#3 in PlayStation VR Headsets
Date First Available May 1, 2023
Manufacturer Sony
Language English
Country of Origin China","Reviewed in the United States on August 18, 2023",The actual box came pretty beat up. The outer PS VR2 box had tears on both sides. The inner white box was also beat up and torn. The seal wasn't broken but it seemed like the box had been opened before or handled really roughly. The actual VR headset and controller seemed to be seemed to be in perfect condition.,Pre-opened?,JoshF,4.0 out of 5 stars,https://www.amazon.com/PlayStation-VR2-PSVR2-5/dp/B0C1QJ6VHY/ref=sr_1_38?qid=1695514595&s=electronics&sr=1-38&th=1
PlayStation VR2 (PSVR2),Video Games,549.0,Amazon.com,"Package Dimensions 17 x 10.25 x 7.5 inches
Item Weight 5.14 pounds
ASIN B0C1QJ6VHY
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.3
302 ratings
4.3 out of 5 stars
Best Sellers Rank #1,048 in Video Games (See Top 100 in Video Games)
#3 in PlayStation VR Headsets
Date First Available May 1, 2023
Manufacturer Sony
Language English
Country of Origin China","Reviewed in the United States on September 4, 2023","The VR2 is really impressive! The graphics, gameplay and eye tracking technology are really fun. The only draw backs for me are the cord connected to the PS5 is short and sometimes in the way. I also get motion sickness playing certain games - which is personal feedback, nothing to do with the VR2, more of a heads up for people buying it!",SO FUN!!,Michael Kuharik,5.0 out of 5 stars,https://www.amazon.com/PlayStation-VR2-PSVR2-5/dp/B0C1QJ6VHY/ref=sr_1_38?qid=1695514595&s=electronics&sr=1-38&th=1
PlayStation VR2 (PSVR2),Video Games,549.0,Amazon.com,"Package Dimensions 17 x 10.25 x 7.5 inches
Item Weight 5.14 pounds
ASIN B0C1QJ6VHY
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.3
302 ratings
4.3 out of 5 stars
Best Sellers Rank #1,048 in Video Games (See Top 100 in Video Games)
#3 in PlayStation VR Headsets
Date First Available May 1, 2023
Manufacturer Sony
Language English
Country of Origin China","Reviewed in the United States on September 16, 2023",Gameimg,Great product,Get product don't play on it much tho,4.0 out of 5 stars,https://www.amazon.com/PlayStation-VR2-PSVR2-5/dp/B0C1QJ6VHY/ref=sr_1_38?qid=1695514595&s=electronics&sr=1-38&th=1
PlayStation VR2 (PSVR2),Video Games,549.0,Amazon.com,"Package Dimensions 17 x 10.25 x 7.5 inches
Item Weight 5.14 pounds
ASIN B0C1QJ6VHY
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.3
302 ratings
4.3 out of 5 stars
Best Sellers Rank #1,048 in Video Games (See Top 100 in Video Games)
#3 in PlayStation VR Headsets
Date First Available May 1, 2023
Manufacturer Sony
Language English
Country of Origin China","Reviewed in the United States on August 31, 2023",everything is fine except the missing voucher. Was it supposed to come digitally or on one of those cards?,missing voucher for horizon call of the mountains,zaya8588,4.0 out of 5 stars,https://www.amazon.com/PlayStation-VR2-PSVR2-5/dp/B0C1QJ6VHY/ref=sr_1_38?qid=1695514595&s=electronics&sr=1-38&th=1
PlayStation VR2 (PSVR2),Video Games,549.0,Amazon.com,"Package Dimensions 17 x 10.25 x 7.5 inches
Item Weight 5.14 pounds
ASIN B0C1QJ6VHY
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.3
302 ratings
4.3 out of 5 stars
Best Sellers Rank #1,048 in Video Games (See Top 100 in Video Games)
#3 in PlayStation VR Headsets
Date First Available May 1, 2023
Manufacturer Sony
Language English
Country of Origin China","Reviewed in the United States on August 29, 2023","I loved it, but I dont like the fact that it makes me sweat a lot in the front head.",New experience when gaming,Julio Soza,4.0 out of 5 stars,https://www.amazon.com/PlayStation-VR2-PSVR2-5/dp/B0C1QJ6VHY/ref=sr_1_38?qid=1695514595&s=electronics&sr=1-38&th=1
Valve Steam Deck 512GB Handheld Console,Tools & Home Improvement,727.96,QC_Wholesale,"Package Dimensions 16.81 x 6.38 x 2.99 inches
Item Weight 1.47 pounds
Language English
ASIN B0BBQRYN9M
Item model number V004287-30
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.5
98 ratings
4.5 out of 5 stars
Best Sellers Rank #24,744 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#2 in Steam Showers
Batteries required No","Reviewed in the United States on September 13, 2023",Works perfect. And I love having my Steam library on a mobile device. I will use this more than I will use my gaming laptop now.,Love this thing,Kuroth,5.0 out of 5 stars,https://www.amazon.com/Valve-Handheld-Console-No-Operating-System/dp/B0BBQRYN9M/ref=sr_1_5?crid=3E4T56TWP9ZUW&keywords=stream+deck&qid=1695515110&sprefix=steamdec%2Caps%2C404&sr=8-5
Valve Steam Deck 512GB Handheld Console,Tools & Home Improvement,727.96,QC_Wholesale,"Package Dimensions 16.81 x 6.38 x 2.99 inches
Item Weight 1.47 pounds
Language English
ASIN B0BBQRYN9M
Item model number V004287-30
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.5
98 ratings
4.5 out of 5 stars
Best Sellers Rank #24,744 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#2 in Steam Showers
Batteries required No","Reviewed in the United States on July 20, 2023","It works wonders for games that would be graphically taxing, even in some of the most streamlined PCs. My complaint would be that some games are not readily playable on the Deck, but I'm sure the team are making progress on that end.",Communicative and effective,Jared Delgado,5.0 out of 5 stars,https://www.amazon.com/Valve-Handheld-Console-No-Operating-System/dp/B0BBQRYN9M/ref=sr_1_5?crid=3E4T56TWP9ZUW&keywords=stream+deck&qid=1695515110&sprefix=steamdec%2Caps%2C404&sr=8-5
Valve Steam Deck 512GB Handheld Console,Tools & Home Improvement,727.96,QC_Wholesale,"Package Dimensions 16.81 x 6.38 x 2.99 inches
Item Weight 1.47 pounds
Language English
ASIN B0BBQRYN9M
Item model number V004287-30
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.5
98 ratings
4.5 out of 5 stars
Best Sellers Rank #24,744 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#2 in Steam Showers
Batteries required No","Reviewed in the United States on August 2, 2023","Like the fact that you can play many games, new and old.",Different gaming platforms,Andres V,5.0 out of 5 stars,https://www.amazon.com/Valve-Handheld-Console-No-Operating-System/dp/B0BBQRYN9M/ref=sr_1_5?crid=3E4T56TWP9ZUW&keywords=stream+deck&qid=1695515110&sprefix=steamdec%2Caps%2C404&sr=8-5
Valve Steam Deck 512GB Handheld Console,Tools & Home Improvement,727.96,QC_Wholesale,"Package Dimensions 16.81 x 6.38 x 2.99 inches
Item Weight 1.47 pounds
Language English
ASIN B0BBQRYN9M
Item model number V004287-30
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.5
98 ratings
4.5 out of 5 stars
Best Sellers Rank #24,744 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#2 in Steam Showers
Batteries required No","Reviewed in the United States on February 6, 2023","I have recently received the steam deck, and it is bulky. I brought the steam machine after some research. I discover that you cannot find any other handheld with similar or better performances for affordable prices. For example, the Aya Neo offers better performance and graphical fidelity than the steam deck. However, the prices of these competitors with superior hardware are two times the prices of the steam deck base model, which is only $399! I prefer the 399 models, but since I was in a rush, I brought the most premium variant of the steam deck, which is 650 bucks when you buy it from steam. So if you are purchasing the steam deck, I recommend the base model because the only good thing about the most expensive model is additional accessories and a bigger Micro SD. Plus, you will save money and buy your SD to save even more.",Cannot find anything better for the price,Marvin,5.0 out of 5 stars,https://www.amazon.com/Valve-Handheld-Console-No-Operating-System/dp/B0BBQRYN9M/ref=sr_1_5?crid=3E4T56TWP9ZUW&keywords=stream+deck&qid=1695515110&sprefix=steamdec%2Caps%2C404&sr=8-5
Valve Steam Deck 512GB Handheld Console,Tools & Home Improvement,727.96,QC_Wholesale,"Package Dimensions 16.81 x 6.38 x 2.99 inches
Item Weight 1.47 pounds
Language English
ASIN B0BBQRYN9M
Item model number V004287-30
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.5
98 ratings
4.5 out of 5 stars
Best Sellers Rank #24,744 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#2 in Steam Showers
Batteries required No","Reviewed in the United States on March 25, 2023","I could have benefitted from a reminder to order a charger or power adapter.
Luckily my brother had a compatible charger. But no complaints otherwise.",Exactly what I ordered but,Device Afficionado,4.0 out of 5 stars,https://www.amazon.com/Valve-Handheld-Console-No-Operating-System/dp/B0BBQRYN9M/ref=sr_1_5?crid=3E4T56TWP9ZUW&keywords=stream+deck&qid=1695515110&sprefix=steamdec%2Caps%2C404&sr=8-5
Valve Steam Deck 512GB Handheld Console,Tools & Home Improvement,727.96,QC_Wholesale,"Package Dimensions 16.81 x 6.38 x 2.99 inches
Item Weight 1.47 pounds
Language English
ASIN B0BBQRYN9M
Item model number V004287-30
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.5
98 ratings
4.5 out of 5 stars
Best Sellers Rank #24,744 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#2 in Steam Showers
Batteries required No","Reviewed in the United States on May 12, 2023","As someone outside of the steamdeck geographic availability, i had no way on how to adquire this product.
Before someone gets sassy, the steam store demands the delivery address matches you billing address, so i had no way to purchase it.
It was delivered fast and without a single fingerprint on the device, matching my order perfectly.",Delivered fast and in perfect condition!,Amazon Customer,5.0 out of 5 stars,https://www.amazon.com/Valve-Handheld-Console-No-Operating-System/dp/B0BBQRYN9M/ref=sr_1_5?crid=3E4T56TWP9ZUW&keywords=stream+deck&qid=1695515110&sprefix=steamdec%2Caps%2C404&sr=8-5
Valve Steam Deck 512GB Handheld Console,Tools & Home Improvement,727.96,QC_Wholesale,"Package Dimensions 16.81 x 6.38 x 2.99 inches
Item Weight 1.47 pounds
Language English
ASIN B0BBQRYN9M
Item model number V004287-30
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.5
98 ratings
4.5 out of 5 stars
Best Sellers Rank #24,744 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#2 in Steam Showers
Batteries required No","Reviewed in the United States on June 12, 2023",It's a great hand held console I highly recommend,Works great,Anthony Dudley,5.0 out of 5 stars,https://www.amazon.com/Valve-Handheld-Console-No-Operating-System/dp/B0BBQRYN9M/ref=sr_1_5?crid=3E4T56TWP9ZUW&keywords=stream+deck&qid=1695515110&sprefix=steamdec%2Caps%2C404&sr=8-5
Valve Steam Deck 512GB Handheld Console,Tools & Home Improvement,727.96,QC_Wholesale,"Package Dimensions 16.81 x 6.38 x 2.99 inches
Item Weight 1.47 pounds
Language English
ASIN B0BBQRYN9M
Item model number V004287-30
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.5
98 ratings
4.5 out of 5 stars
Best Sellers Rank #24,744 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#2 in Steam Showers
Batteries required No","Reviewed in the United States on May 26, 2023",I have bought like one game for my switch in years. The indie games on steam are nice,Steam deck pretty gangsta,Nick Hower,5.0 out of 5 stars,https://www.amazon.com/Valve-Handheld-Console-No-Operating-System/dp/B0BBQRYN9M/ref=sr_1_5?crid=3E4T56TWP9ZUW&keywords=stream+deck&qid=1695515110&sprefix=steamdec%2Caps%2C404&sr=8-5
Valve Steam Deck 512GB Handheld Console,Tools & Home Improvement,727.96,QC_Wholesale,"Package Dimensions 16.81 x 6.38 x 2.99 inches
Item Weight 1.47 pounds
Language English
ASIN B0BBQRYN9M
Item model number V004287-30
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.5
98 ratings
4.5 out of 5 stars
Best Sellers Rank #24,744 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#2 in Steam Showers
Batteries required No","Reviewed in the United States on September 13, 2023",Works perfect. And I love having my Steam library on a mobile device. I will use this more than I will use my gaming laptop now.,Love this thing,Kuroth,5.0 out of 5 stars,https://www.amazon.com/Valve-Handheld-Console-No-Operating-System/dp/B0BBQRYN9M/ref=sr_1_5?crid=3E4T56TWP9ZUW&keywords=stream+deck&qid=1695515110&sprefix=steamdec%2Caps%2C404&sr=8-5
Valve Steam Deck 512GB Handheld Console,Tools & Home Improvement,727.96,QC_Wholesale,"Package Dimensions 16.81 x 6.38 x 2.99 inches
Item Weight 1.47 pounds
Language English
ASIN B0BBQRYN9M
Item model number V004287-30
Batteries 1 Lithium Ion batteries required. (included)
Customer Reviews 4.5
98 ratings
4.5 out of 5 stars
Best Sellers Rank #24,744 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)
#2 in Steam Showers
Batteries required No","Reviewed in the United States on July 20, 2023","It works wonders for games that would be graphically taxing, even in some of the most streamlined PCs. My complaint would be that some games are not readily playable on the Deck, but I'm sure the team are making progress on that end.",Communicative and effective,Jared Delgado,5.0 out of 5 stars,https://www.amazon.com/Valve-Handheld-Console-No-Operating-System/dp/B0BBQRYN9M/ref=sr_1_5?crid=3E4T56TWP9ZUW&keywords=stream+deck&qid=1695515110&sprefix=steamdec%2Caps%2C404&sr=8-5
